"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20244","11","서울시","CS100006","패스트푸드점","3086","6614","4","235","4","284","3528"
"20244","11","서울시","CS100007","치킨전문점","2119","6001","3","172","5","294","3882"
"20244","11","서울시","CS200007","치과의원","4985","4985","0","17","1","35","0"
"20244","11","서울시","CS200014","회계사사무소","928","928","1","6","0","3","0"
"20244","11","서울시","CS200019","PC방","1318","1451","5","71","5","70","133"
"20244","11","서울시","CS300006","미곡판매","2985","2985","0","7","1","33","0"
"20244","11","서울시","CS300014","신발","4381","4465","1","28","3","117","84"
"20244","11","서울시","CS300028","화초","6111","6153","2","124","2","97","42"
"20244","11","서울시","CS300029","애완동물","2269","2461","6","145","3","65","192"
"20244","11","서울시","CS300032","가전제품","2511","2511","0","11","1","29","0"
"20244","11","서울시","CS300037","중고차판매","933","933","0","4","2","16","0"
"20244","11","서울시","CS100002","중식음식점","5534","6354","4","234","5","287","820"
"20244","11","서울시","CS200006","일반의원","11362","11362","2","253","1","78","0"
"20244","11","서울시","CS200021","기타오락장","1065","1217","2","23","4","51","152"
"20244","11","서울시","CS200028","미용실","20200","21831","2","420","2","364","1631"
"20244","11","서울시","CS200031","세탁소","5024","6064","2","122","2","107","1040"
"20244","11","서울시","CS200035","게스트하우스","1518","1532","0","4","2","30","14"
"20244","11","서울시","CS200038","독서실","2971","3499","5","157","3","106","528"
"20244","11","서울시","CS300004","핸드폰","6714","6761","1","31","2","150","47"
"20244","11","서울시","CS300007","육류판매","7223","7256","1","93","2","165","33"
"20244","11","서울시","CS300017","시계및귀금속","5821","5935","1","58","1","71","114"
"20244","11","서울시","CS300019","의료기기","3994","4015","1","56","1","39","21"
"20244","11","서울시","CS300030","중고가구","173","173","0","0","2","3","0"
"20244","11","서울시","CS300042","주유소","978","978","2","16","1","14","0"
"20244","11","서울시","CS200002","외국어학원","2275","2334","2","41","2","43","59"
"20244","11","서울시","CS200017","골프연습장","1891","2031","3","55","3","51","140"
"20244","11","서울시","CS200029","네일숍","4842","4929","0","2","3","134","87"
"20244","11","서울시","CS200042","통번역서비스","2255","2255","0","0","2","35","0"
"20244","11","서울시","CS200045","비디오/서적임대","202","223","1","2","3","7","21"
"20244","11","서울시","CS300003","컴퓨터및주변장치판매","9349","9352","0","36","1","85","3"
"20244","11","서울시","CS300009","청과상","9247","9291","2","199","2","186","44"
"20244","11","서울시","CS300016","안경","2039","2735","1","28","1","29","696"
"20244","11","서울시","CS300023","미용재료","1444","1444","2","31","2","22","0"
"20244","11","서울시","CS300031","가구","3407","3410","1","23","2","52","3"
"20244","11","서울시","CS300033","철물점","2148","2148","1","31","1","29","0"
"20244","11","서울시","CS300034","악기","755","755","1","6","0","1","0"
"20244","11","서울시","CS300039","모터사이클및부품","743","743","1","8","1","10","0"
"20244","11","서울시","CS100004","양식음식점","7910","8900","4","320","4","378","990"
"20244","11","서울시","CS100009","호프-간이주점","15207","17092","3","419","4","746","1885"
"20244","11","서울시","CS100010","커피-음료","21096","28230","4","980","4","1188","7134"
"20244","11","서울시","CS200008","한의원","3816","3816","1","25","1","31","0"
"20244","11","서울시","CS200018","볼링장","143","143","1","1","1","1","0"
"20234","11","서울시","CS300039","모터사이클및부품","809","809","3","24","2","14","0"
"20234","11","서울시","CS100004","양식음식점","8024","9096","5","418","4","371","1072"
"20234","11","서울시","CS100009","호프-간이주점","16391","18412","4","761","4","722","2021"
"20234","11","서울시","CS100010","커피-음료","21528","28460","5","1297","4","1227","6932"
"20234","11","서울시","CS200008","한의원","3959","3959","1","56","1","52","0"
"20234","11","서울시","CS200018","볼링장","144","144","2","3","4","5","0"
"20234","11","서울시","CS200020","전자게임장","304","314","4","13","7","21","10"
"20234","11","서울시","CS200030","피부관리실","7400","7673","5","353","3","197","273"
"20234","11","서울시","CS200043","건축물청소","6132","6243","5","311","2","123","111"
"20234","11","서울시","CS300008","수산물판매","6028","6075","2","92","2","106","47"
"20234","11","서울시","CS300012","한복점","324","324","1","2","1","2","0"
"20234","11","서울시","CS300015","가방","3135","3156","2","51","2","59","21"
"20234","11","서울시","CS300026","완구","936","937","3","24","2","16","1"
"20234","11","서울시","CS100003","일식음식점","6074","7246","5","392","4","271","1172"
"20234","11","서울시","CS200001","일반교습학원","22615","24831","3","830","2","594","2216"
"20234","11","서울시","CS200004","컴퓨터학원","495","503","1","5","2","12","8"
"20234","11","서울시","CS200011","변리사사무소","1009","1009","1","12","1","6","0"
"20234","11","서울시","CS200023","통신기기수리","575","575","2","10","3","16","0"
"20234","11","서울시","CS200025","자동차수리","4065","4551","1","36","1","38","486"
"20234","11","서울시","CS200037","노래방","5826","5963","3","166","4","220","137"
"20234","11","서울시","CS200039","DVD방","32","32","0","0","0","0","0"
"20234","11","서울시","CS200040","녹음실","1241","1243","1","16","2","20","2"
"20234","11","서울시","CS300001","슈퍼마켓","8136","11444","3","285","3","341","3308"
"20234","11","서울시","CS300013","유아의류","1738","1851","2","37","3","55","113"
"20234","11","서울시","CS300020","서적","4200","4281","3","137","1","58","81"
"20234","11","서울시","CS300022","화장품","14726","15627","2","348","2","313","901"
"20234","11","서울시","CS300035","인테리어","4255","4257","2","62","2","70","2"
"20234","11","서울시","CS300036","조명용품","11652","11660","1","63","1","85","8"
"20234","11","서울시","CS300040","재생용품 판매점","1343","1343","1","7","1","12","0"
"20234","11","서울시","CS100008","분식전문점","9238","12372","6","699","4","514","3134"
"20234","11","서울시","CS200003","예술학원","10226","10685","3","297","2","231","459"
"20234","11","서울시","CS200012","법무사사무소","2400","2400","1","22","1","16","0"
"20234","11","서울시","CS200015","세무사사무소","7441","7441","2","135","1","82","0"
"20234","11","서울시","CS200016","당구장","3708","3758","4","141","4","150","50"
"20234","11","서울시","CS200032","가전제품수리","3138","3141","2","60","2","50","3"
"20234","11","서울시","CS200033","부동산중개업","43716","43784","2","720","2","984","68"
"20234","11","서울시","CS200041","사진관","6899","7012","3","191","2","114","113"
"20234","11","서울시","CS200044","여행사","7241","7247","1","104","1","96","6"
"20234","11","서울시","CS300005","주류도매","962","962","0","3","1","12","0"
"20234","11","서울시","CS300011","일반의류","50766","50866","2","900","2","1001","100"
"20234","11","서울시","CS300027","섬유제품","2916","2920","1","21","1","24","4"
"20234","11","서울시","CS300038","자동차부품","3864","3869","2","67","1","52","5"
"20234","11","서울시","CS100001","한식음식점","49887","57526","4","2414","4","2167","7639"
"20234","11","서울시","CS200013","기타법무서비스","2591","2591","2","48","1","33","0"
"20234","11","서울시","CS200022","복권방","1241","1241","6","77","1","12","0"
"20234","11","서울시","CS200024","스포츠클럽","4298","4501","3","150","2","97","203"
"20234","11","서울시","CS200026","자동차미용","1676","1799","4","65","2","38","123"
"20234","11","서울시","CS200027","모터사이클수리","682","695","2","11","2","14","13"
"20234","11","서울시","CS200046","의류임대","658","660","1","9","2","16","2"
"20234","11","서울시","CS200047","가정용품임대","1213","1215","2","20","1","15","2"
"20234","11","서울시","CS300018","의약품","8216","8771","2","171","1","109","555"
"20234","11","서울시","CS300024","운동/경기용품","3795","3800","2","82","1","55","5"
"20234","11","서울시","CS300025","자전거 및 기타운송장비","847","847","1","5","2","14","0"
"20234","11","서울시","CS300041","예술품","2253","2253","3","62","1","23","0"
"20234","11","서울시","CS300043","전자상거래업","29737","29753","7","2006","4","1243","16"
"20233","11","서울시","CS200005","스포츠 강습","8710","9015","4","344","3","251","305"
"20233","11","서울시","CS200009","동물병원","995","1005","3","27","1","10","10"
"20233","11","서울시","CS200010","변호사사무소","5076","5076","3","145","2","81","0"
"20233","11","서울시","CS200034","여관","2672","2698","2","49","3","81","26"
"20233","11","서울시","CS200036","고시원","146","146","2","3","3","4","0"
"20233","11","서울시","CS300002","편의점","2629","9793","4","388","3","309","7164"
"20233","11","서울시","CS300010","반찬가게","9065","9396","2","222","3","251","331"
"20233","11","서울시","CS300021","문구","4170","4618","2","110","2","113","448"
"20233","11","서울시","CS100005","제과점","5343","7360","4","304","5","329","2017"
"20233","11","서울시","CS100006","패스트푸드점","3317","6881","5","334","5","329","3564"
"20233","11","서울시","CS100007","치킨전문점","2484","6566","4","238","5","304","4082"
"20233","11","서울시","CS200007","치과의원","5124","5124","1","42","1","47","0"
"20233","11","서울시","CS200014","회계사사무소","941","941","2","14","1","10","0"
"20233","11","서울시","CS200019","PC방","1281","1427","4","51","6","87","146"
"20233","11","서울시","CS300006","미곡판매","3174","3174","2","58","1","40","0"
"20233","11","서울시","CS300014","신발","4746","4836","2","97","3","136","90"
"20233","11","서울시","CS300028","화초","6007","6051","2","138","2","99","44"
"20233","11","서울시","CS300029","애완동물","1958","2135","6","117","4","88","177"
"20233","11","서울시","CS300032","가전제품","2588","2588","1","26","1","30","0"
"20233","11","서울시","CS300037","중고차판매","995","995","4","40","2","22","0"
"20233","11","서울시","CS100002","중식음식점","5712","6563","5","306","5","313","851"
"20233","11","서울시","CS200006","일반의원","10384","10384","2","166","1","85","0"
"20233","11","서울시","CS200021","기타오락장","1292","1441","6","89","5","74","149"
"20233","11","서울시","CS200028","미용실","19899","21529","2","426","2","384","1630"
"20233","11","서울시","CS200031","세탁소","4925","5972","2","141","2","113","1047"
"20233","11","서울시","CS200035","게스트하우스","1487","1501","10","145","2","25","14"
"20233","11","서울시","CS200038","독서실","2628","3204","5","156","5","170","576"
"20233","11","서울시","CS300004","핸드폰","7342","7399","2","173","3","226","57"
"20233","11","서울시","CS300007","육류판매","7657","7699","2","146","3","206","42"
"20233","11","서울시","CS300017","시계및귀금속","5949","6062","1","80","1","69","113"
"20233","11","서울시","CS300019","의료기기","3910","3932","2","71","2","91","22"
"20233","11","서울시","CS300030","중고가구","194","194","2","3","4","7","0"
"20233","11","서울시","CS300042","주유소","1000","1000","1","9","1","11","0"
"20233","11","서울시","CS200002","외국어학원","2471","2539","3","87","2","62","68"
"20233","11","서울시","CS200017","골프연습장","1901","2024","3","60","2","44","123"
"20233","11","서울시","CS200029","네일숍","5248","5339","3","142","2","101","91"
"20233","11","서울시","CS200042","통번역서비스","2447","2447","3","75","1","35","0"
"20233","11","서울시","CS200045","비디오/서적임대","205","229","5","11","2","4","24"
"20233","11","서울시","CS300003","컴퓨터및주변장치판매","9715","9718","1","117","2","141","3"
"20233","11","서울시","CS300009","청과상","9041","9086","2","182","2","194","45"
"20233","11","서울시","CS300016","안경","2020","2694","1","37","1","35","674"
"20233","11","서울시","CS300023","미용재료","1491","1491","2","25","2","28","0"
"20233","11","서울시","CS300031","가구","3553","3557","1","51","2","67","4"
"20233","11","서울시","CS300033","철물점","2153","2154","1","18","1","28","1"
"20233","11","서울시","CS300034","악기","761","761","1","7","1","5","0"
"20233","11","서울시","CS300039","모터사이클및부품","799","799","3","21","1","11","0"
"20233","11","서울시","CS100004","양식음식점","7952","9049","5","472","5","420","1097"
"20233","11","서울시","CS100009","호프-간이주점","16315","18373","4","757","4","813","2058"
"20233","11","서울시","CS100010","커피-음료","21503","28390","5","1321","5","1307","6887"
"20233","11","서울시","CS200008","한의원","3955","3955","1","54","1","43","0"
"20233","11","서울시","CS200018","볼링장","146","146","3","4","1","1","0"
"20233","11","서울시","CS200020","전자게임장","310","322","6","18","6","20","12"
"20233","11","서울시","CS200030","피부관리실","7250","7517","4","278","3","207","267"
"20233","11","서울시","CS200043","건축물청소","5945","6055","6","349","2","99","110"
"20233","11","서울시","CS300008","수산물판매","6043","6089","1","77","2","110","46"
"20233","11","서울시","CS300012","한복점","324","324","0","1","2","5","0"
